"AGENCYNBR","AGENCYNAME","CALENDAR_YEAR","CALENDAR_MONTH","VENDOR_NAME","CITY","STATE","POSTAL","EFFDT","VOUCHER_ID","VOUCHER_STYLE","VCHR_STYLE_DESCR","VOUCHER_ID_RELATED","INVOICE_DT","TRANSACTION_TYPE","PYMNT_AMT","PYMNT_DT","CANCEL_DT","FUND_CODE","FUNDDESCR","CLASS_FLD","CLASSDESCR","DEPTID","DEPTDESCR","ACCOUNT","ACCTDESCR","OPERATING_UNIT","OPERUNITDESCR","PRODUCT","PRODUCTDESCR","PROGRAM_CODE","PGMDESCR","BUDGET_REF","CHARTFIELD1","CF1DESCR","CHARTFIELD2","CF2DESCR","PROJECT_ID","PROJDESCR","ACTIVITY","ACTVDESCR","RESTYPE","RESDESCR","RCAT","RCATDESCR","RSUBCAT","RSUBCATDESCR","PO_ID","ITEM_DESCRIPTION","OCP_DS_DATE","ROWID"
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900343","REG","Regular Voucher"," ","07/16/2020","N",1983.33,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900344","REG","Regular Voucher"," ","07/16/2020","N",1983.33,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900345","REG","Regular Voucher"," ","07/09/2020","N",139,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","552140","Incentive Awards"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900346","REG","Regular Voucher"," ","07/16/2020","N",1983.33,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900347","REG","Regular Voucher"," ","07/16/2020","N",1983.34,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900348","REG","Regular Voucher"," ","07/16/2020","N",1983.34,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900349","REG","Regular Voucher"," ","07/16/2020","N",1983.33,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900350","REG","Regular Voucher"," ","07/02/2020","N",649618.08,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900351","REG","Regular Voucher"," ","07/08/2020","N",295.04,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900352","REG","Regular Voucher"," ","07/08/2020","N",87.34,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900353","REG","Regular Voucher"," ","07/08/2020","N",1359.48,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900354","REG","Regular Voucher"," ","07/08/2020","N",2506.44,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900355","REG","Regular Voucher"," ","07/08/2020","N",157.65,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAR
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","THERMO FISHER SCIENTIFIC","ATLANTA","GA","30384-4705","07/20/2020","01900356","REG","Regular Voucher"," ","07/16/2020","N",3999,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541250","Equip-Lab"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNCUAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900357","REG","Regular Voucher"," ","07/16/2020","N",107.24,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNCUAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","EXPRESS EMPLOYMENT PROS","DALLAS","TX","75320-3901","07/20/2020","01900358","REG","Regular Voucher"," ","07/08/2020","N",1176.82,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515570","Employment Placement Services"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNCUAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907460","REG","Regular Voucher"," ","07/25/2020","N",50.8,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlIBAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907461","REG","Regular Voucher"," ","06/11/2020","N",3255,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlIBAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907462","REG","Regular Voucher"," ","07/27/2020","N",245.13,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlIBAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907463","REG","Regular Voucher"," ","07/27/2020","N",1498.2,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","533180","Housekpg/Janit./Sanit.Sup,Mat"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlIBAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907464","REG","Regular Voucher"," ","07/27/2020","N",716.4,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlIBAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907465","REG","Regular Voucher"," ","07/23/2020","N",28.86,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlIBAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907466","REG","Regular Voucher"," ","07/22/2020","N",126.06,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlIBAAR
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907467","REG","Regular Voucher"," ","07/22/2020","N",65.8,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlJBAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907468","REG","Regular Voucher"," ","07/15/2020","N",196.68,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlJBAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907469","REG","Regular Voucher"," ","07/23/2020","N",648,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlJBAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/30/2020","01907470","REG","Regular Voucher"," ","07/27/2020","N",3337.12,"07/30/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlJBAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900370","REG","Regular Voucher"," ","06/30/2020","N",157.77,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531180","Bank Service Charges"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNDUAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900371","REG","Regular Voucher"," ","06/30/2020","N",120.06,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531180","Bank Service Charges"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNDUAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900372","REG","Regular Voucher"," ","06/30/2020","N",326.08,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531180","Bank Service Charges"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNDUAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900373","REG","Regular Voucher"," ","07/02/2020","N",998.77,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531160","Advertising"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900374","REG","Regular Voucher"," ","07/16/2020","N",2604.72,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531110","Freight Expenses"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900375","REG","Regular Voucher"," ","07/09/2020","N",160,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","515820","Medical & Diagnostic Labs"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900376","REG","Regular Voucher"," ","05/28/2020","N",1050,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900377","REG","Regular Voucher"," ","07/10/2020","N",336,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","515700","Physcians-exc.Mental Hlth Spec"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAE
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900378","REG","Regular Voucher"," ","06/30/2020","N",29187.52,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900379","REG","Regular Voucher"," ","07/14/2020","N",3169.92,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","533140","Mtce-Rep.-DP Equip-Vendor"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","CRITTENDEN,JUDITH LOUISE","MCALESTER","OK","74501-3317","07/20/2020","01900380","REG","Regular Voucher"," ","07/17/2020","N",16.68,"07/20/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","521110","In-State Mileage-Motor Vehicle"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900381","REG","Regular Voucher"," ","07/17/2020","N",123.75,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","521120","In-State Meals-Subsistence Exp"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900382","REG","Regular Voucher"," ","07/17/2020","N",220,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","521120","In-State Meals-Subsistence Exp"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","GARCIA,JESSICA LEIGH","STILWELL","OK","74960-3039","07/20/2020","01900383","REG","Regular Voucher"," ","07/17/2020","N",705.53,"07/20/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","521110","In-State Mileage-Motor Vehicle"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","GARCIA,JESSICA LEIGH","STILWELL","OK","74960-3039","07/20/2020","01900383","REG","Regular Voucher"," ","07/17/2020","N",5,"07/20/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","521140","In-State Miscellaneous Charges"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","MOORE,NICOLE F","TULSA","OK","74112-6198","07/20/2020","01900384","REG","Regular Voucher"," ","07/17/2020","N",108.04,"07/20/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","521110","In-State Mileage-Motor Vehicle"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNEUAAR
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","MAYMI,KINDEL KAY","TULSA","OK","74112-6198","07/20/2020","01900385","REG","Regular Voucher"," ","07/17/2020","N",32.2,"07/20/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","521110","In-State Mileage-Motor Vehicle"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNFUAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","WEDGEWORTH,MAEGHEN MARIE","STILLWATER","OK","74074-3251","07/20/2020","01900386","REG","Regular Voucher"," ","07/17/2020","N",10,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","521230","Out-of-State Meals-Subsistence"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNFUAAB
